2011,A7,0,0,0,0,0,3,14,14,17,21,23,23,24,27,32,37,32,33,36,22,37,29,32,29,24,19,15,21,9,13,16,21,14,14,9,23,14,16,12,12,14,9,9,3,10,8,3,8,5,7,3,1,0,1,0,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2011,B2,0,0,0,0,1,10,28,30,64,69,98,148,148,114,113,117,94,103,73,80,80,80,77,81,63,53,54,50,45,35,49,60,57,53,34,54,34,53,51,70,39,42,30,30,45,31,31,18,17,12,13,7,14,4,4,6,3,1,3,5,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,B3,0,0,0,0,2,9,22,39,48,70,85,74,103,99,73,71,83,52,53,46,54,46,50,53,32,39,23,25,35,30,34,30,33,17,28,38,25,29,22,30,24,24,12,23,13,12,10,10,9,3,3,4,2,4,5,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,C11,0,0,0,0,0,5,17,19,30,48,92,89,90,90,75,65,67,64,56,71,43,45,38,53,42,56,50,39,34,39,33,29,35,33,26,25,37,25,29,29,21,38,11,14,13,7,9,5,4,8,7,2,8,3,2,2,3,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,C6,0,0,0,0,0,1,9,15,25,24,39,44,40,39,55,41,51,42,41,33,39,32,41,28,36,33,24,14,15,11,26,19,18,10,21,18,18,18,7,11,16,17,18,9,13,4,9,9,1,6,4,2,0,2,1,3,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,D14,0,0,0,0,0,3,7,19,25,18,16,27,40,49,34,37,23,33,32,25,17,19,18,14,11,13,11,20,8,10,7,6,8,9,9,8,11,7,11,10,12,6,4,4,1,7,4,2,2,2,2,0,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,D4,0,0,0,0,0,5,23,35,40,40,70,84,73,88,85,71,75,72,71,65,76,58,59,59,49,47,58,47,41,43,39,66,58,54,54,53,39,48,43,44,48,28,38,26,34,24,19,18,13,11,14,9,7,4,3,3,2,2,1,5,2,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,E13,0,0,0,0,1,6,5,17,13,23,27,28,40,47,28,34,23,24,24,23,21,24,20,20,16,14,21,12,11,14,17,14,20,16,11,13,11,13,14,20,19,13,11,9,10,8,7,10,5,3,5,0,2,2,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,E18,0,0,0,0,1,6,7,13,16,24,23,28,27,29,40,40,21,36,19,22,18,17,15,20,13,14,13,11,7,8,9,5,11,7,14,8,10,12,10,11,13,11,2,12,6,5,3,2,1,3,2,1,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,E5,0,0,0,0,1,4,3,7,10,11,25,17,24,28,27,21,15,14,19,17,13,11,15,5,7,8,9,3,5,7,12,9,12,6,1,8,6,7,6,5,5,8,7,1,1,11,3,5,2,3,2,2,0,0,0,0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,A1,0,0,0,0,0,0,6,12,15,20,38,38,54,69,90,72,82,70,64,69,65,75,68,60,50,57,48,38,40,37,39,28,35,33,46,37,33,39,43,43,33,26,24,24,13,21,15,16,8,5,14,9,4,2,7,2,2,0,0,2,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,A7,0,0,0,0,0,0,4,23,24,21,22,25,24,18,27,35,28,27,20,29,29,24,18,24,31,24,19,18,20,20,13,15,25,17,10,25,17,10,21,16,10,11,7,8,5,10,10,7,4,4,4,4,0,0,2,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,B2,0,0,0,0,2,3,21,45,49,72,107,109,140,154,127,126,122,104,100,75,105,95,87,86,77,75,71,58,44,66,47,58,60,47,74,53,52,48,71,62,66,59,39,43,57,38,41,30,28,27,23,10,13,11,8,3,4,3,1,2,4,3,0,0,2,1,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,B3,0,0,0,1,2,9,11,23,37,37,69,74,77,87,83,75,76,73,58,49,51,48,31,38,28,29,35,26,27,24,19,15,22,24,29,34,25,21,25,14,13,27,14,13,17,11,10,4,9,5,4,9,3,4,0,2,0,4,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,C11,0,0,0,0,0,2,10,36,42,33,50,71,63,52,58,41,51,45,46,55,54,25,37,32,44,34,38,25,18,20,19,35,24,35,23,18,22,21,23,19,18,19,20,14,18,17,8,5,4,8,3,2,6,3,3,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,C6,0,0,0,0,2,8,16,12,17,13,17,51,43,37,47,45,33,42,43,43,34,38,33,37,43,31,34,32,16,19,22,22,22,30,36,19,22,25,29,22,24,14,12,19,14,5,9,7,10,4,4,2,7,2,1,2,0,1,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,D14,0,0,0,0,0,3,6,7,10,18,21,17,24,33,44,28,25,32,22,14,27,23,13,15,8,10,6,10,13,3,11,11,8,7,6,9,3,9,7,6,9,3,2,3,2,5,3,2,8,3,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,D4,0,0,0,1,4,6,7,21,30,27,39,57,66,64,64,77,64,55,54,46,48,56,63,54,63,46,40,39,38,41,49,31,38,55,57,49,44,45,53,43,45,36,31,31,35,30,21,18,16,14,13,5,4,4,6,3,1,2,2,1,1,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,E13,0,0,0,0,4,4,7,21,16,25,25,27,24,39,24,36,33,27,29,31,27,17,22,15,20,28,8,12,6,8,13,9,14,17,25,16,23,16,19,7,9,12,9,9,15,8,8,9,4,1,3,4,2,2,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,E18,0,0,0,0,0,4,9,12,14,23,30,27,34,31,30,27,37,23,24,30,24,26,20,19,20,20,22,14,12,12,10,12,9,16,12,9,5,10,17,12,9,6,11,11,5,9,6,3,3,2,2,2,2,0,1,2,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,E5,0,0,0,0,0,2,3,6,5,7,8,11,12,17,21,17,16,22,12,25,11,12,20,9,10,15,9,5,11,8,5,5,6,9,5,14,7,6,7,5,7,5,1,1,8,5,2,4,3,2,2,3,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,A1,0,0,0,0,2,0,3,7,10,32,40,39,47,79,66,90,79,76,85,75,76,74,65,66,49,57,52,52,43,35,48,33,30,35,45,60,51,18,34,63,43,40,51,33,32,24,29,18,12,23,16,16,7,6,3,1,6,3,3,1,3,3,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2013,A7,0,0,0,0,0,1,3,14,16,18,15,23,15,17,29,30,26,39,22,30,23,12,32,18,30,28,16,21,16,12,15,6,15,17,16,8,12,11,10,8,7,8,10,9,5,2,4,7,2,3,4,2,5,0,0,2,0,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,B2,0,0,0,0,4,8,24,30,47,55,80,89,111,121,152,137,108,99,93,75,85,81,71,81,70,72,60,61,46,58,38,34,32,43,32,52,50,47,45,43,41,30,45,24,40,26,27,22,18,14,28,6,10,7,9,7,7,6,0,4,3,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,B3,0,0,0,0,5,10,12,29,32,53,73,55,68,78,85,83,55,64,68,69,43,38,36,42,41,44,37,38,33,25,28,20,19,16,25,15,18,15,24,21,16,22,21,18,14,7,9,10,7,7,7,4,3,4,1,2,3,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,C11,0,0,0,1,3,6,16,26,37,43,53,64,76,92,76,94,50,56,76,67,54,57,54,52,57,48,47,34,37,32,24,22,30,27,18,43,21,21,31,19,31,14,25,20,11,14,6,6,10,8,8,4,5,6,3,3,1,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,C6,0,0,0,1,0,2,4,14,16,26,12,25,26,33,31,31,40,35,28,29,29,30,32,29,29,19,31,21,16,19,17,24,14,8,6,17,16,9,17,10,14,15,11,16,13,11,4,7,8,6,1,2,4,3,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D14,0,0,0,0,1,1,3,11,12,19,19,24,22,27,26,30,29,30,22,15,20,14,12,15,6,12,8,11,8,9,5,8,8,8,8,6,8,8,7,7,3,5,8,2,4,5,4,3,1,3,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D4,0,0,0,0,0,4,6,14,29,25,37,52,54,52,78,75,64,71,46,60,59,52,58,64,55,61,34,39,43,30,24,42,27,52,41,43,49,39,30,38,45,38,39,28,33,29,23,23,22,9,14,7,13,9,5,2,1,1,0,0,2,1,0,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,E13,0,0,0,0,1,4,5,16,14,12,16,20,21,26,32,20,31,23,21,17,20,15,23,17,21,21,8,16,10,11,8,6,9,7,14,4,13,8,6,10,10,12,11,4,7,7,5,12,7,2,0,0,1,3,3,2,2,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,E18,0,0,0,0,1,3,3,7,8,10,14,25,16,16,18,23,19,19,19,19,16,10,13,8,16,10,7,9,8,5,6,8,7,9,8,10,11,8,11,14,4,9,9,5,7,5,5,3,1,6,4,3,4,2,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,E5,0,0,0,0,0,0,2,2,5,7,11,17,17,14,21,19,15,15,15,13,19,17,18,13,13,9,9,6,6,4,10,4,6,2,10,4,9,2,4,4,4,6,9,7,4,2,2,6,4,4,1,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,A1,0,0,0,0,0,5,12,22,21,19,42,47,49,79,92,127,132,86,117,96,100,96,82,88,88,87,71,56,91,61,32,50,52,47,42,57,54,54,52,58,70,39,55,51,36,21,40,25,27,21,12,12,13,5,2,6,6,6,2,2,1,3,7,0,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,A7,0,0,0,0,0,2,5,9,13,30,19,23,24,20,29,39,30,41,42,37,33,25,25,25,23,29,30,26,31,25,13,18,9,16,14,23,15,8,15,10,7,17,8,10,13,3,5,7,3,3,0,2,2,3,0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,B2,0,0,0,0,4,8,15,42,51,55,76,77,79,104,127,126,118,114,98,89,86,60,69,56,51,48,53,53,36,54,33,38,35,40,37,29,38,35,37,20,32,28,25,26,22,23,19,18,19,7,10,16,7,4,8,7,3,3,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,B3,0,0,0,0,2,14,18,32,35,36,64,72,72,59,85,79,68,69,63,70,51,45,38,42,46,49,46,36,34,27,27,15,19,20,20,25,22,18,23,23,22,20,14,18,20,9,21,12,5,4,7,10,9,3,3,2,1,2,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,C11,0,0,0,0,5,14,33,45,53,58,45,42,77,82,100,78,76,78,71,80,65,58,72,51,63,46,50,54,34,32,32,27,35,24,33,37,36,38,21,22,32,19,17,28,12,15,14,15,9,6,7,7,4,6,5,1,1,0,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,C6,0,0,0,0,2,3,7,14,20,15,26,20,26,26,35,43,35,38,38,37,38,42,36,30,41,32,24,23,26,21,11,15,19,15,19,16,18,21,18,19,11,16,15,11,15,10,8,8,3,9,4,4,2,2,1,3,1,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D14,0,0,0,0,1,5,3,5,11,18,23,24,22,24,22,23,15,20,28,21,21,15,15,12,12,13,4,6,9,8,9,6,1,10,8,5,3,7,3,5,3,3,4,3,8,1,0,3,6,2,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D4,0,0,0,0,0,1,12,17,27,23,29,43,45,74,53,70,64,53,60,56,59,65,46,46,65,57,46,43,41,34,32,37,34,27,18,35,29,43,30,35,44,39,39,35,28,37,24,18,12,11,8,4,8,15,7,4,4,1,1,0,1,3,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,E13,0,0,0,0,1,0,7,11,13,19,8,18,20,16,35,26,23,27,21,29,32,9,27,26,17,21,20,9,14,16,12,12,13,10,11,17,15,15,19,13,13,17,9,17,18,8,9,6,7,6,3,2,1,2,2,3,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,E18,0,0,0,0,1,2,6,13,15,8,8,22,18,12,19,24,34,22,15,15,12,13,15,10,12,22,10,5,11,8,9,6,17,5,13,10,13,8,5,8,9,5,11,8,6,4,7,7,1,3,3,2,0,1,0,2,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,E5,0,0,0,0,0,2,3,5,9,14,14,11,18,20,24,17,19,18,18,20,11,10,19,15,8,8,13,2,10,8,9,9,7,5,6,3,4,7,7,3,5,10,5,3,4,3,4,2,9,2,0,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0



,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
